Campaign ID,Campaign,Age,Gender,Cost,Impr.,Clicks
22600899041,McDonald's McCrispy AO May-Jun 2025 (YT) - Bumper,45 - 54,Female,201.51,273342.0,107.0
23038275832,McDonald's MOP Sep - Nov 2025 (YT) - Bumper,45 - 54,Male,236.28,207241.0,107.0
23305942254,McDonald's Fries December 2025 (YT) - Bumper,45 - 54,Female,216.55,168128.0,107.0
23310621005,McDonald's Adventski kalendar December 2025 (YT) - CPV,45 - 54,Male,386.74,129014.0,107.0
23232127383,VID_OMD_HR-HR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.,18 - 24,Female,144.55,155942.0,106.0
22540460607,McDonald's Coffee Monday AO May - Jun 2025 (YT) - Bumper,25 - 34,Female,187.23,180364.0,106.0
22636378057,McDonald's Happy Meal Squiishmallows June 2025 - CPV,35 - 44,Female,441.62,121963.0,106.0
22636378057,McDonald's Happy Meal Squiishmallows June 2025 - CPV,45 - 54,Male,347.37,107743.0,106.0
22738912700,McDonald's McCrispy July 2025 (YT) - CPV,45 - 54,Female,330.27,105264.0,106.0
22165469401,McDonald's HM Pokemon Jan Feb 2025 (YT) - Bumper,18 - 24,Male,71.93,100865.0,105.0
22540452712,McDonald's Srijeda koja vrijedi više AO May-Jun 2025 (YT) - CPV,18 - 24,Female,243.17,66661.0,105.0
22738216012,McDonald's Maestro III June-August 2025 (YT) - CPV,18 - 24,Male,174.68,68136.0,105.0
22515688781,McDonald's Breakfast Mushrooms May 2025 - CPV,25 - 34,Male,229.66,66794.0,105.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,25 - 34,Male,193.12,50106.0,105.0
23084692753,McDonald's Trust II October 2025 (YT) - Bumper,25 - 34,Female,151.04,212923.0,105.0
22921219638,McDonald's Employer Image III Aug - Sep 2025 (Demand Gen) - CPC,35 - 44,Unknown,2.71,6485.0,105.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,45 - 54,Female,205.95,379141.0,105.0
23305942254,McDonald's Fries December 2025 (YT) - Bumper,18 - 24,Male,137.8,109176.0,104.0
22765251787,McDonald's Mixology July 2025 (YT) - Bumper,25 - 34,Male,137.64,143834.0,104.0
23074917258,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - Bumper,35 - 44,Male,237.76,223293.0,104.0
22452503269,McDonald's McDelivery Wolt Apr - May 2025 (YT) - Bumper,25 - 34,Male,144.45,138040.0,103.0
22515310217,McDonald's Trust I May 2025 (YT) - CPV,35 - 44,Female,517.61,127658.0,103.0
22765251787,McDonald's Mixology July 2025 (YT) - Bumper,35 - 44,Male,120.94,119645.0,103.0
23151653998,McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - CPV,35 - 44,Male,267.21,74131.0,103.0
22515310217,McDonald's Trust I May 2025 (YT) - CPV,45 - 54,Female,482.31,122219.0,103.0
22818941470,McDonald's McNuggets II July - August 2025 - CPV,45 - 54,Female,283.9,157870.0,103.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,25 - 34,Female,276.14,112379.0,102.0
22636378057,McDonald's Happy Meal Squiishmallows June 2025 - CPV,25 - 34,Female,478.34,129375.0,102.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,35 - 44,Female,322.78,143183.0,102.0
22809289179,McDonald's McNuggets II July - August 2025 - Bumper,35 - 44,Female,145.74,198070.0,102.0
23315136637,McDonald's Fries December 2025 (YT) - CPV,35 - 44,Male,445.95,145574.0,102.0
22886402763,McDonald's McCrispy AO Aug - Sep 2025 (YT) - CPV,25 - 34,Female,357.59,127158.0,101.0
22200515907,McDonald's 1+1 Feb-Mar 2025 (YT) - CPV,35 - 44,Male,236.83,87608.0,101.0
23305942254,McDonald's Fries December 2025 (YT) - Bumper,35 - 44,Female,251.82,194139.0,101.0
22503142066,McDonald's McDelivery May - June AO 2025 (YT) - Bumper,45 - 54,Male,150.7,132564.0,101.0
23084947105,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV,45 - 54,Male,355.57,148763.0,101.0
22515688781,McDonald's Breakfast Mushrooms May 2025 - CPV,35 - 44,Male,216.1,61594.0,100.0
23061447079,McDonald's Coffee AO Sep - Dec 2025 (YT) - Bumper,35 - 44,Male,232.3,358122.0,100.0
23128434905,McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV,35 - 44,Male,297.9,84388.0,100.0
22615794446,McDonald's Coffee Monday AO May - Jun 2025 (YT) - CPV,45 - 54,Female,290.02,78538.0,100.0
23344793168,McDonald's Sirious Winter December 2025 (YT) - Bumper,18 - 24,Male,131.41,87956.0,99.0
23057401193,McDonald's Coffee AO Sep - Dec 2025 (YT) - CPV,35 - 44,Male,365.51,116332.0,99.0
22655446491,McDonald's McNuggets June 2025 - CPV,45 - 54,Male,303.37,94977.0,99.0
23156569103,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - CPV,45 - 54,Male,251.22,76181.0,99.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,55 - 64,Male,62.58,42204.0,99.0
22743236866,McDonald's Breakfast July - September 2025 (YT) - CPV,25 - 34,Female,363.97,113964.0,98.0
23240243956,McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - CPV,25 - 34,Male,514.25,161756.0,98.0
22733053338,McDonald's Coffee July - September 2025 (YT) - CPV,35 - 44,Female,399.3,134055.0,98.0
23156569103,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - CPV,35 - 44,Male,301.49,86131.0,98.0
22530427806,McDonald's Srijeda koja vrijedi više AO May-Jun 2025 (YT) - Bumper,45 - 54,Male,207.03,361578.0,98.0
22969983779,McDonald's MOP Aug - Sep 2025 (YT) - CPV,45 - 54,Male,319.26,117220.0,98.0
22982571265,McDonald's Maestro IV Sep - Oct 2025 (YT) - CPV,45 - 54,Female,467.24,152691.0,98.0
23061447079,McDonald's Coffee AO Sep - Dec 2025 (YT) - Bumper,45 - 54,Male,234.44,326864.0,98.0
22452364523,McDonald's McCrispy II April - May 2025 (YT) - Bumper,18 - 24,Female,142.6,209019.0,97.0
23117041842,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - Bumper,18 - 24,Male,114.9,142863.0,97.0
23230869507,McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - Bumper,25 - 34,Female,246.88,288594.0,97.0
23246559240,McDonald's McDelivery Wolt II November 2025 (YT) - Bumper,25 - 34,Female,151.81,91202.0,97.0
22452503269,McDonald's McDelivery Wolt Apr - May 2025 (YT) - Bumper,35 - 44,Male,130.82,115077.0,97.0
23061820288,McDonald's McDelivery AO Sep - Oct 2025 (YT) - Bumper,35 - 44,Male,167.46,147685.0,97.0
22632870437,McDonald's Happy Meal Squiishmallows June 2025 - Bumper,18 - 24,Male,84.24,78218.0,96.0
22809289179,McDonald's McNuggets II July - August 2025 - Bumper,18 - 24,Male,74.72,119224.0,96.0
23038260706,McDonald's MOP Sep - Nov 2025 (YT) - CPV,25 - 34,Female,321.39,91743.0,96.0
23057401193,McDonald's Coffee AO Sep - Dec 2025 (YT) - CPV,25 - 34,Female,395.48,117923.0,96.0
23159917831,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV,25 - 34,Female,316.5,79500.0,96.0
22165469401,McDonald's HM Pokemon Jan Feb 2025 (YT) - Bumper,45 - 54,Male,101.21,131069.0,96.0
22082586423,McDonald's Srijeda koja vrijedi više AO Jan - Mar 2025 (YT) - Bumper,18 - 24,Female,137.92,286555.0,95.0
22615794446,McDonald's Coffee Monday AO May - Jun 2025 (YT) - CPV,18 - 24,Male,162.74,51233.0,95.0
22742489014,McDonald's McCrispy July 2025 (YT) - Bumper,18 - 24,Female,93.08,128426.0,95.0
23000376953,McDonald's Snack Menu Sep - Oct 2025 (YT) - CPV,18 - 24,Male,199.96,70065.0,95.0
23074917258,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - Bumper,18 - 24,Male,121.7,113658.0,95.0
22503135265,McDonald's McDelivery May - June AO 2025 (YT) - CPV,25 - 34,Male,250.7,76422.0,95.0
23038275832,McDonald's MOP Sep - Nov 2025 (YT) - Bumper,25 - 34,Female,175.53,148324.0,95.0
23136085091,VID_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025,25 - 34,Female,180.51,214058.0,95.0
23051177880,McDonald's Breakfast AO Sep - Dec 2025 (YT) - Bumper,35 - 44,Female,183.1,165317.0,95.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,35 - 44,Male,156.23,41644.0,95.0
23051178150,McDonald's Breakfast AO Sep - Dec 2025 (YT) - CPV,45 - 54,Male,347.55,118664.0,95.0
22253470993,McDonald's McCrispy I Feb-Mar 2025 (YT) - Bumper,18 - 24,Female,123.76,217270.0,94.0
22739006393,McDonald's McDelivery July - September 2025 (YT) - Bumper,18 - 24,Female,140.65,155480.0,94.0
22892098685,McDonald's McCrispy AO Aug - Sep 2025 (YT) - Bumper,18 - 24,Female,113.65,158263.0,94.0
23246559597,McDonald's McDelivery Wolt II November 2025 (YT) - CPV,45 - 54,Female,203.2,42725.0,94.0
22253567644,McDonald's McCrispy I Feb-Mar 2025 (YT) - CPV,18 - 24,Male,300.88,110120.0,93.0
22600899041,McDonald's McCrispy AO May-Jun 2025 (YT) - Bumper,18 - 24,Female,135.36,204508.0,93.0
22972236465,McDonald's Maestro IV Sep - Oct 2025 (YT) - Bumper,18 - 24,Female,130.97,170122.0,93.0
23128434905,McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV,25 - 34,Male,334.49,93217.0,93.0
22574478389,McDonald's Happy Meal May-Jun 2025 (YT) -Bumper,35 - 44,Male,133.03,111706.0,93.0
22784870398,McDonald's HM Lil McD's July 2025 (YT) - CPV,45 - 54,Male,214.02,73396.0,93.0
23359818609,McDonald's McDelivery x Glovo III Dec 2025 (YT) - Bumper,45 - 54,Male,144.01,81673.0,93.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,55 - 64,Female,45.81,31125.0,93.0
22733055054,McDonald's Coffee July - September 2025 (YT) - Bumper,18 - 24,Male,111.43,235959.0,92.0
23051177880,McDonald's Breakfast AO Sep - Dec 2025 (YT) - Bumper,18 - 24,Male,120.09,103729.0,92.0
22761591506,McDonald's Mixology July 2025 (YT) - CPV,25 - 34,Male,191.36,66628.0,92.0
22600968923,McDonald's McCrispy AO May-Jun 2025 (YT) - CPV,35 - 44,Female,497.58,125899.0,92.0
23230869507,McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - Bumper,45 - 54,Female,245.79,257948.0,92.0
23314665535,McDonald's Adventski kalendar December 2025 (YT) - Bumper,45 - 54,Female,205.95,164039.0,92.0
23344793168,McDonald's Sirious Winter December 2025 (YT) - Bumper,45 - 54,Female,220.06,145797.0,92.0
22738216012,McDonald's Maestro III June-August 2025 (YT) - CPV,18 - 24,Female,221.27,76581.0,91.0
23199593493,McDonald's McDelivery AO Nov 2025 (YT) - Bumper,25 - 34,Male,156.85,129157.0,91.0
22633085185,McDonald's Employer Image II May - June 2025 (YT) - CPV,35 - 44,Male,214.05,63089.0,91.0
22632870437,McDonald's Happy Meal Squiishmallows June 2025 - Bumper,45 - 54,Male,154.41,117999.0,91.0
22733053338,McDonald's Coffee July - September 2025 (YT) - CPV,45 - 54,Female,370.61,125883.0,91.0
22886402763,McDonald's McCrispy AO Aug - Sep 2025 (YT) - CPV,45 - 54,Female,357.46,152165.0,91.0
23117039682,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV,25 - 34,Male,259.23,74677.0,90.0
22503681316,Zott Jogobella May - Jun 2025 (YT) - TrueView - CPV,35 - 44,Female,807.35,434939.0,90.0
22123497963,Zott Jogobella Jan - Feb 2025 (YT) - Bumper - CPM,45 - 54,Female,231.86,188969.0,90.0
22895981650,McDonald's Opusteno Dopusteno II August 2025 (YT) - Bumper,18 - 24,Female,80.77,122812.0,89.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,25 - 34,Female,157.16,38341.0,89.0
22733055054,McDonald's Coffee July - September 2025 (YT) - Bumper,35 - 44,Female,225.9,405239.0,89.0
22784870398,McDonald's HM Lil McD's July 2025 (YT) - CPV,25 - 34,Female,263.76,77275.0,88.0
22165469401,McDonald's HM Pokemon Jan Feb 2025 (YT) - Bumper,35 - 44,Female,107.74,139035.0,88.0
22743236866,McDonald's Breakfast July - September 2025 (YT) - CPV,35 - 44,Female,377.92,122543.0,88.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,45 - 54,Female,272.29,121929.0,88.0
22253567644,McDonald's McCrispy I Feb-Mar 2025 (YT) - CPV,18 - 24,Female,348.86,114612.0,87.0
22429120937,Awareness_CPM_Croatia_GoogleAds_Hidra_EquityI-GDN-April-July2025,18 - 24,Female,49.74,191137.0,87.0
22738859515,McDonald's IceCoffe June - August 2025 (YT) - Bumper,18 - 24,Female,152.77,169082.0,87.0
23339715288,McDonald's Sirious Winter December 2025 (YT) - CPV,25 - 34,Female,503.69,145400.0,87.0
23201466458,McDonald's Farmburger Oct - Nov 2025 (YT) - Bumper,45 - 54,Male,169.79,173681.0,87.0
23117039682,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - CPV,35 - 44,Male,227.3,68270.0,86.0
23240243956,McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - CPV,35 - 44,Male,447.28,142346.0,86.0
23117041842,McDonald's Snack Menu AO Oct - Nov 2025 (YT) - Bumper,45 - 54,Female,182.88,214078.0,86.0
22433488221,McDonald's McDelivery Apr - May 2025 (YT) - Bumper,18 - 24,Female,139.77,124475.0,85.0
23128436618,McDonald's McNuggets III Oct - Nov 2025 (YT) - Bumper,18 - 24,Male,92.2,110022.0,85.0
22101432671,McDonald's 1+1 January 2025 (YT) - Bumper,25 - 34,Female,108.87,195113.0,85.0
22200493569,McDonald's 1+1 Feb-Mar 2025 (YT) - Bumper,25 - 34,Male,130.37,277554.0,85.0
23051177880,McDonald's Breakfast AO Sep - Dec 2025 (YT) - Bumper,25 - 34,Female,167.2,143737.0,85.0
23315136637,McDonald's Fries December 2025 (YT) - CPV,25 - 34,Female,499.31,150456.0,85.0
23151276168,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - Bumper,35 - 44,Male,236.86,227024.0,85.0
23156569103,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - CPV,35 - 44,Female,260.08,71840.0,85.0
23339715288,McDonald's Sirious Winter December 2025 (YT) - CPV,35 - 44,Female,436.51,132479.0,85.0
23351985054,McDonald's Happy Meal Playmobil December 2025 (YT) - Bumper,35 - 44,Male,139.27,75291.0,85.0
23084947105,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV,45 - 54,Female,314.4,130125.0,85.0
22221082960,McDonald's Maestro I Feb-Mar 2025 (YT) - CPV,18 - 24,Female,314.09,109733.0,84.0
22530427806,McDonald's Srijeda koja vrijedi više AO May-Jun 2025 (YT) - Bumper,18 - 24,Male,138.29,290634.0,84.0
22600968923,McDonald's McCrispy AO May-Jun 2025 (YT) - CPV,18 - 24,Male,226.97,69910.0,84.0
23084692753,McDonald's Trust II October 2025 (YT) - Bumper,18 - 24,Female,84.19,106349.0,84.0
22632976000,McDonald's Grimace Exclusive June 2025 (YT) - Bumper,35 - 44,Male,98.09,111121.0,84.0
22452503269,McDonald's McDelivery Wolt Apr - May 2025 (YT) - Bumper,45 - 54,Male,109.54,93322.0,84.0
22733055054,McDonald's Coffee July - September 2025 (YT) - Bumper,45 - 54,Female,208.42,360372.0,84.0
22969983779,McDonald's MOP Aug - Sep 2025 (YT) - CPV,45 - 54,Female,338.84,120609.0,84.0
23128434905,McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV,45 - 54,Male,255.15,76178.0,84.0
22738912700,McDonald's McCrispy July 2025 (YT) - CPV,18 - 24,Male,152.32,54154.0,83.0
22099305524,McDonald's Breakfast AO Jan - Mar 2025 (YT) - CPV,25 - 34,Female,268.42,99036.0,83.0
22733055054,McDonald's Coffee July - September 2025 (YT) - Bumper,25 - 34,Female,158.44,334012.0,83.0
22784870398,McDonald's HM Lil McD's July 2025 (YT) - CPV,35 - 44,Female,274.71,82091.0,83.0
23038275832,McDonald's MOP Sep - Nov 2025 (YT) - Bumper,35 - 44,Female,193.33,174590.0,83.0
23051178150,McDonald's Breakfast AO Sep - Dec 2025 (YT) - CPV,35 - 44,Female,331.27,106060.0,83.0
23084947105,McDonald's Snack Menu App Exclusive Oct - Dec 2025 (YT) - CPV,35 - 44,Female,343.71,136507.0,83.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,45 - 54,Male,127.49,37415.0,83.0
23315136637,McDonald's Fries December 2025 (YT) - CPV,45 - 54,Male,389.25,133879.0,83.0
22515310217,McDonald's Trust I May 2025 (YT) - CPV,18 - 24,Male,216.53,62966.0,82.0
23150230785,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - Bumper,18 - 24,Male,115.77,149721.0,82.0
22655446491,McDonald's McNuggets June 2025 - CPV,25 - 34,Female,393.15,106343.0,82.0
22452364523,McDonald's McCrispy II April - May 2025 (YT) - Bumper,45 - 54,Female,229.5,302129.0,82.0
22515688781,McDonald's Breakfast Mushrooms May 2025 - CPV,45 - 54,Male,189.17,54737.0,82.0
22743236866,McDonald's Breakfast July - September 2025 (YT) - CPV,45 - 54,Female,371.54,123491.0,82.0
22200493569,McDonald's 1+1 Feb-Mar 2025 (YT) - Bumper,18 - 24,Male,79.93,170283.0,81.0
22518745594,McDonald's Trust I May 2025 (YT) - Bumper,18 - 24,Female,99.28,136191.0,81.0
22921219638,McDonald's Employer Image III Aug - Sep 2025 (Demand Gen) - CPC,18 - 24,Unknown,1.69,5490.0,81.0
23310621005,McDonald's Adventski kalendar December 2025 (YT) - CPV,25 - 34,Female,502.33,145282.0,81.0
22578284536,McDonald's Happy Meal May-Jun 2025 (YT) -CPV,35 - 44,Male,200.12,58272.0,81.0
23051723493,McDonald's McDelivery AO Sep - Oct 2025 (YT) - CPV,35 - 44,Female,206.54,59769.0,81.0
23062023805,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - CPV,35 - 44,Female,125.92,33175.0,81.0
23159917831,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV,45 - 54,Male,240.04,69385.0,81.0
23084692750,McDonald's Trust II October 2025 (YT) - CPV,18 - 24,Male,159.5,54016.0,80.0
23279927975,McDonald's Employer Image IV Nov - Dec 2025 (Demand Gen) - CPC,18 - 24,Unknown,2.62,6138.0,80.0
22515626597,McDonald's Breakfast Mushrooms May 2025 - Bumper,35 - 44,Female,96.8,100820.0,80.0
23159917831,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV,35 - 44,Female,245.1,64637.0,80.0
23230869507,McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - Bumper,35 - 44,Female,266.29,282314.0,80.0
22636378057,McDonald's Happy Meal Squiishmallows June 2025 - CPV,45 - 54,Female,365.47,105229.0,80.0
22706177735,McDonald's Pistachio Desert II June - August 2025 (YT) - CPV,18 - 24,Male,176.33,66333.0,79.0
22818941470,McDonald's McNuggets II July - August 2025 - CPV,18 - 24,Male,120.18,80597.0,79.0
23240243956,McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - CPV,25 - 34,Female,470.43,143023.0,79.0
22761591506,McDonald's Mixology July 2025 (YT) - CPV,35 - 44,Male,159.94,55464.0,79.0
22600968923,McDonald's McCrispy AO May-Jun 2025 (YT) - CPV,45 - 54,Female,408.87,107672.0,79.0
22515626597,McDonald's Breakfast Mushrooms May 2025 - Bumper,18 - 24,Male,62.59,79012.0,78.0
23051723493,McDonald's McDelivery AO Sep - Oct 2025 (YT) - CPV,25 - 34,Female,230.78,61674.0,78.0
23128436618,McDonald's McNuggets III Oct - Nov 2025 (YT) - Bumper,25 - 34,Female,135.29,155950.0,78.0
23038260706,McDonald's MOP Sep - Nov 2025 (YT) - CPV,35 - 44,Female,293.77,91928.0,78.0
23051723493,McDonald's McDelivery AO Sep - Oct 2025 (YT) - CPV,35 - 44,Male,228.4,67397.0,78.0
23057401193,McDonald's Coffee AO Sep - Dec 2025 (YT) - CPV,35 - 44,Female,355.82,112560.0,78.0
23084523094,McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - Bumper,35 - 44,Male,97.07,135024.0,78.0
22503135265,McDonald's McDelivery May - June AO 2025 (YT) - CPV,45 - 54,Male,175.22,55893.0,78.0
22632976000,McDonald's Grimace Exclusive June 2025 (YT) - Bumper,45 - 54,Male,85.63,89402.0,78.0
22706177735,McDonald's Pistachio Desert II June - August 2025 (YT) - CPV,18 - 24,Female,238.33,81393.0,77.0
22982571265,McDonald's Maestro IV Sep - Oct 2025 (YT) - CPV,18 - 24,Male,205.61,67174.0,77.0
23330173406,McDonald's Snack Menu AO III December 2025 (YT) - Bumper,25 - 34,Male,140.03,153054.0,77.0
22784870398,McDonald's HM Lil McD's July 2025 (YT) - CPV,45 - 54,Female,261.53,81917.0,77.0
23128434905,McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV,45 - 54,Female,287.4,80038.0,77.0
22101432671,McDonald's 1+1 January 2025 (YT) - Bumper,18 - 24,Female,73.06,126149.0,76.0
22632976000,McDonald's Grimace Exclusive June 2025 (YT) - Bumper,18 - 24,Male,54.26,68680.0,76.0
22165469401,McDonald's HM Pokemon Jan Feb 2025 (YT) - Bumper,25 - 34,Female,83.03,113920.0,76.0
22578284536,McDonald's Happy Meal May-Jun 2025 (YT) -CPV,25 - 34,Male,238.84,68481.0,76.0
23062023277,McDonald's Srijeda koja vrijedi više AO Sep - Oct (YT) - Bumper,25 - 34,Male,134.49,249289.0,76.0
22200493569,McDonald's 1+1 Feb-Mar 2025 (YT) - Bumper,35 - 44,Male,131.34,247918.0,76.0
23151653998,McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - CPV,35 - 44,Female,247.92,65542.0,76.0
22765251787,McDonald's Mixology July 2025 (YT) - Bumper,45 - 54,Male,112.36,108288.0,76.0
23057401193,McDonald's Coffee AO Sep - Dec 2025 (YT) - CPV,45 - 54,Male,323.04,110039.0,76.0
23061820288,McDonald's McDelivery AO Sep - Oct 2025 (YT) - Bumper,45 - 54,Male,167.29,141139.0,76.0
23136085091,VID_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025,45 - 54,Female,216.23,292007.0,76.0
23339715288,McDonald's Sirious Winter December 2025 (YT) - CPV,45 - 54,Female,390.14,118734.0,76.0
22636378057,McDonald's Happy Meal Squiishmallows June 2025 - CPV,18 - 24,Male,179.86,57244.0,75.0
22733053338,McDonald's Coffee July - September 2025 (YT) - CPV,18 - 24,Female,186.38,63057.0,75.0
22738912700,McDonald's McCrispy July 2025 (YT) - CPV,18 - 24,Female,195.92,61309.0,75.0
23151658453,McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - Bumper,18 - 24,Male,84.54,67334.0,75.0
23156569103,McDonald's Coffee Monday II Oct - Dec 2025 (YT) - CPV,45 - 54,Female,242.7,69837.0,75.0
22994092464,McDonald's Snack Menu Sep - Oct 2025 (YT) - Bumper,18 - 24,Female,130.37,163070.0,74.0
22200515907,McDonald's 1+1 Feb-Mar 2025 (YT) - CPV,25 - 34,Male,228.98,83016.0,74.0
22515688781,McDonald's Breakfast Mushrooms May 2025 - CPV,25 - 34,Female,239.13,61947.0,74.0
22632870437,McDonald's Happy Meal Squiishmallows June 2025 - Bumper,25 - 34,Female,112.75,93964.0,74.0
22099244537,McDonald's Breakfast AO Jan - Mar 2025 (YT) - Bumper,35 - 44,Female,141.59,199588.0,74.0
22503135265,McDonald's McDelivery May - June AO 2025 (YT) - CPV,35 - 44,Female,221.88,61637.0,74.0
22775346894,McDonald's HM Lil McD's July 2025 (YT) - Bumper,35 - 44,Male,106.23,68479.0,74.0
22636378057,McDonald's Happy Meal Squiishmallows June 2025 - CPV,18 - 24,Female,243.31,71653.0,73.0
22739492762,McDonald's Breakfast July - September 2025 (YT) - Bumper,18 - 24,Female,86.38,89324.0,73.0
23201466458,McDonald's Farmburger Oct - Nov 2025 (YT) - Bumper,18 - 24,Male,81.65,92603.0,73.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,25 - 34,Male,158.73,73036.0,73.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,35 - 44,Male,148.36,69842.0,73.0
22655446491,McDonald's McNuggets June 2025 - CPV,35 - 44,Female,364.64,99411.0,73.0
22200493569,McDonald's 1+1 Feb-Mar 2025 (YT) - Bumper,45 - 54,Male,121.6,216060.0,73.0
23351985054,McDonald's Happy Meal Playmobil December 2025 (YT) - Bumper,45 - 54,Male,129.49,70471.0,73.0
22515310217,McDonald's Trust I May 2025 (YT) - CPV,18 - 24,Female,274.92,71123.0,72.0
22733055054,McDonald's Coffee July - September 2025 (YT) - Bumper,18 - 24,Female,89.0,176442.0,72.0
22515626597,McDonald's Breakfast Mushrooms May 2025 - Bumper,25 - 34,Female,97.16,111316.0,72.0
23080445477,McDonald's Dessert III Lotus Biscoff Oct - Nove 2025 (YT) - CPV,25 - 34,Male,187.66,54421.0,72.0
23038260706,McDonald's MOP Sep - Nov 2025 (YT) - CPV,45 - 54,Male,290.85,100763.0,72.0
22540460607,McDonald's Coffee Monday AO May - Jun 2025 (YT) - Bumper,18 - 24,Female,103.64,96800.0,71.0
22921320684,McDonald's Employer Image III Aug - Sep 2025 (YT) - CPV,18 - 24,Male,141.13,62306.0,71.0
22633085185,McDonald's Employer Image II May - June 2025 (YT) - CPV,25 - 34,Male,250.46,74743.0,71.0
23051178150,McDonald's Breakfast AO Sep - Dec 2025 (YT) - CPV,25 - 34,Female,373.69,114301.0,71.0
23150230785,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - Bumper,25 - 34,Female,165.15,234276.0,71.0
23151658453,McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - Bumper,25 - 34,Female,137.19,104521.0,71.0
23359818609,McDonald's McDelivery x Glovo III Dec 2025 (YT) - Bumper,35 - 44,Female,137.91,76165.0,71.0
22129861369,McDonald's McDelivery Jan - Apr 2025 (YT) - CPV,45 - 54,Male,109.28,54158.0,71.0
23310621005,McDonald's Adventski kalendar December 2025 (YT) - CPV,45 - 54,Female,357.68,112123.0,71.0
22083070983,McDonald's Coffee AO Jan - Mar 2025 (YT) - CPV,18 - 24,Male,135.02,66250.0,70.0
22743236866,McDonald's Breakfast July - September 2025 (YT) - CPV,18 - 24,Male,136.89,50069.0,70.0
23314665535,McDonald's Adventski kalendar December 2025 (YT) - Bumper,18 - 24,Female,104.01,73742.0,70.0
22200515907,McDonald's 1+1 Feb-Mar 2025 (YT) - CPV,35 - 44,Female,228.51,79863.0,70.0
23330173406,McDonald's Snack Menu AO III December 2025 (YT) - Bumper,35 - 44,Male,125.44,132400.0,70.0
23159917831,McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV,45 - 54,Female,223.11,62246.0,70.0
23061447079,McDonald's Coffee AO Sep - Dec 2025 (YT) - Bumper,18 - 24,Male,114.88,193829.0,69.0
22503135265,McDonald's McDelivery May - June AO 2025 (YT) - CPV,25 - 34,Female,242.3,65988.0,69.0
22809289179,McDonald's McNuggets II July - August 2025 - Bumper,25 - 34,Female,108.25,162366.0,69.0
