Campaign;Account;Campaign ID;Unique users;Avg. impr. freq. / user
DG_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;Philips Serbia DAN;23163237003;19,274;2
PMAX_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_PMAX_Parents_1.11.-12.12.2025.;Philips_SLO;23209534063;;
VID_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;Philips_SLO;23034204641;330,504;3.4
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;Philips Serbia DAN;23140032196;94,731;1.9
VID_OMD_RS-SR_MCC_MCCUnd_MCCUnd_MCCUnd_NA_GOO_BRD_Avent_YT_7.11.-30.11.2025.;Philips Serbia DAN;23237577731;852,561;4.1
DG_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;Philips_SLO;23038253197;73,024;2.2
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st shave_teens_05.09.-15.10.;Philips Serbia DAN;22986865835;257,050;2.2
VID_OMD_SI-SL_MCC_MCC_MCCUnd_MCCUndivided_NA_GOO_BRD_Avent_YT_7.11.-30.11.2025.;Philips_SLO;23237577080;231,350;3.7
PMAX_OMD_SI-SL_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;Philips_SLO;23288257666;;
DIS_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;Philips_SLO;23168583044;213,818;4.4
PMAX_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;Philips_SLO;23034203750;;
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;Philips Serbia DAN;23168364167;63,940;1.7
DIS_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;Philips Serbia DAN;23074322560;329,134;14.6
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_15.10-15.12.2025.;Philips Serbia DAN;23147384833;121,899;2
PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st shave_05.09.-15.10.;Philips Serbia DAN;22986885344;;
DG_OMD_SI-SL_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_DG_1.11.-31.12.2025.;Philips_SLO;23241634504;164,762;4.1
VID_OMD_SI-SL_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.;Philips_SLO;23232282903;299,183;3.2
PMAX_OMD_SI-SL_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom 20.09.-10.11.2025.;Philips_SLO;23155482644;;
VID_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_20.09.-10.11.2025.;Philips Serbia DAN;23155285862;994,017;2.7
VID_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;Philips Serbia DAN;23172866092;1,271,595;3.8
Dr. Oetker Božićna kampanja Nov - Dec 2025 (YT) - TrueView for Reach;Dr.Oetker EUR;23304217610;726,345;2.8
DG_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_DG_20.10.-31.12.2025.;Philips_SLO;23163083511;73,150;2.1
PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;Philips Serbia DAN;23210024144;;
DG_OMD_SI-SL_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_DG_14.11.-31.12.2025.;Philips_SLO;23279014023;38,064;2.1
DIS_OMD_SI-SL_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_GDN_14.11.-31.12.2025.;Philips_SLO;23283992777;282,688;5.6
PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;Philips_SLO;23099450520;;
DG_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_15.10-15.12.2025.;Philips_SLO;23142265184;107,705;2.2
DG_OMD_RS-SR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_DG_14.11.-31.12.2025.;Philips Serbia DAN;23279038791;57,227;2.3
VID_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_YT_Teens_1.11.-12.12.2025.;Philips_SLO;23209598329;101,868;6.1
PMAX_OMD_RS-SR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;Philips Serbia DAN;23279087904;;
Hervis Poklon Kartice December 2025 - (DN) - CPM;Hervis Croatia EUR;23357588354;918,123;6.2
PMAX_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;Philips_SLO;23140199437;;
VID_OMD_SI-SL_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_YT_14.11.-31.12.2025.;Philips_SLO;23283992828;447,119;4.1
DG_OMD_SI-SL_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom 20.09.-10.11.2025.;Philips_SLO;23159899915;111,190;3
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;Philips Serbia DAN;23130385353;1,397,287;4.4
DIS_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;Philips Serbia DAN;23168284316;795,269;6.2
Dr. Oetker Božićna kampanja Nov - Dec 2025 (DN) - CPC;Dr.Oetker EUR;23304217154;422,195;3.9
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;Philips Serbia DAN;23171314950;991,662;3.2
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_1.10.-30.11.2025.;Philips Serbia DAN;23070221480;208,391;6.7
DIS_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_GDN_1.11.-12.12.2025.;Philips_SLO;23200040769;501,398;8.8
VID_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;Philips_SLO;23136133814;427,544;5.8
PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_10.10.-30.11.;Philips Serbia DAN;23140032403;;
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_DG_1.11.-31.12.2025.;Philips Serbia DAN;23232232446;77,175;4.4
PMAX_OMD_RS-SR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;Philips Serbia DAN;22857655199;;
VID_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;Philips Serbia DAN;23034172058;1,145,664;2.5
PMAX_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO;Philips_SLO;22854651094;;
VID_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_YT_20.10.-31.12.2025.;Philips Serbia DAN;23162921025;729,181;4.2
PMAX_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025;Philips Serbia DAN;23028088689;;
McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - CPV;McDonald's EUR;23151653998;333,210;1.8
DIS_OMD_BA-BS_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_GDN_Awareness_1.11.-15.12.2025.;Philips Hrvatska EUR;23214557439;755,119;10
McDonald's Adventski kalendar December 2025 (YT) - Bumper;McDonald's EUR;23314665535;666,337;2.5
McDonald's Employer Image IV Nov - Dec 2025 (Demand Gen) - CPC;McDonald's EUR;23279927975;598,803;6.7
McDonald's Trust II October 2025 (YT) - CPV;McDonald's EUR;23084692750;438,755;2.2
McDonald's Coffee Monday II Oct - Dec 2025 (YT) - Bumper;McDonald's EUR;23151276168;669,193;2.4
meralys_december_2025_youtube_cpm;JGL Croatia EUR;23344911816;1,427,936;4
McDonald's Coffee AO Sep - Dec 2025 (YT) - Bumper;McDonald's EUR;23061447079;794,175;3.2
McDonald's Srijeda koja vrijedi više Oct - Dec 2025 (YT) - CPV;McDonald's EUR;23159917831;324,191;1.9
McDonald's Breakfast AO Sep - Dec 2025 (YT) - Bumper;McDonald's EUR;23051177880;623,731;2.3
McDonald's Sirious Winter December 2025 (YT) - Bumper;McDonald's EUR;23344793168;732,681;2
VID_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_SenseIQ_10.09.-30.10.2025.;Philips Hrvatska EUR;23035809352;579,357;2.8
Nissan All range November 2025 - Performance Max;Nissan Hrvatska EUR;23213561896;;
McDonald's McDelivery AO Sep - Oct 2025 (YT) - Bumper;McDonald's EUR;23061820288;544,820;1.7
McDonald's McDelivery Wolt II November 2025 (YT) - Bumper;McDonald's EUR;23246559240;316,247;2.2
McDonald's Fries December 2025 (YT) - Bumper;McDonald's EUR;23305942254;784,771;2.2
McDonald's Happy Meal Playmobil December 2025 (YT) - Bumper;McDonald's EUR;23351985054;373,671;1.3
McDonald's Maestro IV Sep - Oct 2025 (YT) - Bumper;McDonald's EUR;22972236465;848,812;2.2
McDonald's Employer Image IV Sep - Nov 2025 (Performance Max) AO - CPA;McDonald's EUR;23019979679;;
DIS_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_20.10.-31.12.2025.;Philips Hrvatska EUR;23172997432;460,547;3.7
VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_3.9.-5.10.;Philips Hrvatska EUR;22983748780;367,541;1.3
McDonald's MOP Sep - Nov OSIJEK 2025 (YT) - Bumper;McDonald's EUR;23201479909;138,447;2.3
VID_OMD_HR-HR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.10.-24.12.2025;Philips Hrvatska EUR;23136085091;697,120;4.2
DG_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_DG_14.11.-31.12.2025.;Philips Hrvatska EUR;23283832784;18,151;3.3
Zott Protein Sep - Oct 2025 (YT) - Bumper - CPM;Zott EUR;23008688854;477,133;2.3
McDonald's McDelivery x Glovo III Dec 2025 (YT) - CPV;McDonald's EUR;23368942255;260,867;1.6
Zott Jogobella Sept - Oct 2025 (YT) - TrueView - CPV;Zott EUR;23005394785;312,541;3.1
DIS_OMD_BA-BS_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_GDN_Consideration_20.10.-31.12.2025.;Philips Hrvatska EUR;23163620307;346,323;5.5
VID_OMD_HR-HR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Teens_5.9.-15.10.2025.;Philips Hrvatska EUR;22980662139;119,116;3.3
McDonald's McDelivery x Glovo II Prime Oct 2025 (YT) - Bumper;McDonald's EUR;23151658453;643,600;1.6
prolife_november_2025_youtube_cpm;JGL Croatia EUR;23257344616;1,020,083;4.3
McDonald's McNuggets III Oct - Nov 2025 (YT) - Bumper;McDonald's EUR;23128436618;688,860;2
PMAX_OMD_HR-HR_GB_S_ShavingUnd_ShavingUndivided_NA_GOO_BRD_Shaving_PMAX_14.11.-31.12.2025.;Philips Hrvatska EUR;23283955574;;
McDonald's McNuggets III Oct - Nov 2025 (YT) - CPV;McDonald's EUR;23128434905;352,852;1.9
reflustat_september_2025_youtube_fc_cpm;JGL Croatia EUR;23024710483;790,817;8.4
Zott Hungry Oct - Nov 2025 (YT) - Reach Mix;Zott EUR;23053538297;965,252;3.9
PMAX_OMD_HR-HR_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_Webshop_AO_Lumea;Philips Hrvatska EUR;23035354024;;
McDonald's McDelivery x Glovo III Dec 2025 (YT) - Bumper;McDonald's EUR;23359818609;477,604;1.4
McDonald's Farmburger Oct - Nov 2025 (YT) - Bumper;McDonald's EUR;23201466458;667,147;1.9
McDonald's Snack Menu AO II Nov - Dec 2025 (YT) - CPV;McDonald's EUR;23240243956;494,355;2.4
VID_OMD_HR-HR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_YT_1.11.-31.12.2025.;Philips Hrvatska EUR;23232127383;536,160;2.8
